Accounting Item Id,Actuals General Fund Revenues Id,County District Code,Fund Code,Last Updated,Revenue Code,School Year Code,Amount
1012061,2024-20252910314000,29103,1,12/8/2025 14:09,4000,2024-2025,8542424.37
1012057,2024-20252910313121,29103,1,12/8/2025 14:09,3121,2024-2025,674791.75
1012056,2024-20252910313100,29103,1,12/8/2025 14:09,3100,2024-2025,27613282.57
1012055,2024-20252910313000,29103,1,12/8/2025 14:09,3000,2024-2025,28288074.32
1012053,2024-20252910312900,29103,1,12/8/2025 14:09,2900,2024-2025,36727.71
1012052,2024-20252910312800,29103,1,12/8/2025 14:09,2800,2024-2025,8151.98
1012051,2024-20252910312700,29103,1,12/8/2025 14:09,2700,2024-2025,88381.6
1012050,2024-20252910312600,29103,1,12/8/2025 14:09,2600,2024-2025,9656.18
1012049,2024-20252910312500,29103,1,12/8/2025 14:09,2500,2024-2025,225889.89
1012046,2024-20252910312300,29103,1,12/8/2025 14:09,2300,2024-2025,115411.89
1012045,2024-20252910312298,29103,1,12/8/2025 14:09,2298,2024-2025,359571.5
1012044,2024-20252910312289,29103,1,12/8/2025 14:09,2289,2024-2025,16965.29
1012040,2024-20252910312200,29103,1,12/8/2025 14:09,2200,2024-2025,1229.7
1012037,2024-20252910312173,29103,1,12/8/2025 14:09,2173,2024-2025,1870
1012032,2024-20252910312100,29103,1,12/8/2025 14:09,2100,2024-2025,150201.82
1012031,2024-20252910312000,29103,1,12/8/2025 14:09,2000,2024-2025,1014057.56
1012028,2024-20252910311500,29103,1,12/8/2025 14:09,1500,2024-2025,352.86
1012027,2024-20252910311400,29103,1,12/8/2025 14:09,1400,2024-2025,19814.59
1012025,2024-20252910311100,29103,1,12/8/2025 14:09,1100,2024-2025,7751809.34
1012024,2024-20252910311000,29103,1,12/8/2025 14:09,1000,2024-2025,7771976.79
1012024,2024-20253101611000,31016,1,12/8/2025 14:09,1000,2024-2025,11647621.18
1012025,2024-20253101611100,31016,1,12/8/2025 14:09,1100,2024-2025,11634950.61
1012028,2024-20253101611500,31016,1,12/8/2025 14:09,1500,2024-2025,12670.57
1012031,2024-20253101612000,31016,1,12/8/2025 14:09,2000,2024-2025,1679867.11
1012032,2024-20253101612100,31016,1,12/8/2025 14:09,2100,2024-2025,125148.5
1012036,2024-20253101612171,31016,1,12/8/2025 14:09,2171,2024-2025,87989
1012037,2024-20253101612173,31016,1,12/8/2025 14:09,2173,2024-2025,22350
1012040,2024-20253101612200,31016,1,12/8/2025 14:09,2200,2024-2025,117467.11
1012041,2024-20253101612231,31016,1,12/8/2025 14:09,2231,2024-2025,152
1012045,2024-20253101612298,31016,1,12/8/2025 14:09,2298,2024-2025,640899.12
1012046,2024-20253101612300,31016,1,12/8/2025 14:09,2300,2024-2025,69229.28
1012048,2024-20253101612450,31016,1,12/8/2025 14:09,2450,2024-2025,198.83
1012049,2024-20253101612500,31016,1,12/8/2025 14:09,2500,2024-2025,204983.66
1012050,2024-20253101612600,31016,1,12/8/2025 14:09,2600,2024-2025,18427.5
1012051,2024-20253101612700,31016,1,12/8/2025 14:09,2700,2024-2025,356756.26
1012053,2024-20253101612900,31016,1,12/8/2025 14:09,2900,2024-2025,36265.85
1012055,2024-20253101613000,31016,1,12/8/2025 14:09,3000,2024-2025,61613319.9
1012056,2024-20253101613100,31016,1,12/8/2025 14:09,3100,2024-2025,59536485.34
1012057,2024-20253101613121,31016,1,12/8/2025 14:09,3121,2024-2025,2058705.32
1012059,2024-20253101613600,31016,1,12/8/2025 14:09,3600,2024-2025,18129.24
1012061,2024-20253101614000,31016,1,12/8/2025 14:09,4000,2024-2025,21867608.98
1012062,2024-20253101614100,31016,1,12/8/2025 14:09,4100,2024-2025,52704
1012064,2024-20253101614121,31016,1,12/8/2025 14:09,4121,2024-2025,13282023.42
1012069,2024-20253101614155,31016,1,12/8/2025 14:09,4155,2024-2025,1703115.09
1012071,2024-20253101614158,31016,1,12/8/2025 14:09,4158,2024-2025,575752.77
1012073,2024-20253101614165,31016,1,12/8/2025 14:09,4165,2024-2025,716799.53
1012074,2024-20253101614174,31016,1,12/8/2025 14:09,4174,2024-2025,196949.67
1012076,2024-20253101614198,31016,1,12/8/2025 14:09,4198,2024-2025,554940.57
1012077,2024-20253101614199,31016,1,12/8/2025 14:09,4199,2024-2025,4542792.59
1012129,2024-20251604616210,16046,1,12/8/2025 14:09,6210,2024-2025,21250
1012126,2024-20251604616198,16046,1,12/8/2025 14:09,6198,2024-2025,47480.61
1012113,2024-20251604616152,16046,1,12/8/2025 14:09,6152,2024-2025,27415.53
1012112,2024-20251604616151,16046,1,12/8/2025 14:09,6151,2024-2025,56537.24
1012108,2024-20251604616124,16046,1,12/8/2025 14:09,6124,2024-2025,23326
1012096,2024-20251604616000,16046,1,12/8/2025 14:09,6000,2024-2025,210451.69
1012093,2024-20251604615500,16046,1,12/8/2025 14:09,5500,2024-2025,3458.63
1012088,2024-20251604615000,16046,1,12/8/2025 14:09,5000,2024-2025,3458.63
1012086,2024-20251604614398,16046,1,12/8/2025 14:09,4398,2024-2025,1393.82
1012083,2024-20251604614358,16046,1,12/8/2025 14:09,4358,2024-2025,1000
1012077,2024-20251604614199,16046,1,12/8/2025 14:09,4199,2024-2025,146357.12
1012076,2024-20251604614198,16046,1,12/8/2025 14:09,4198,2024-2025,14419.79
1012074,2024-20251604614174,16046,1,12/8/2025 14:09,4174,2024-2025,2058.07
1012071,2024-20251604614158,16046,1,12/8/2025 14:09,4158,2024-2025,123793
1012069,2024-20251604614155,16046,1,12/8/2025 14:09,4155,2024-2025,61958.63
1012064,2024-20251604614121,16046,1,12/8/2025 14:09,4121,2024-2025,100226.58
1012063,2024-20251604614109,16046,1,12/8/2025 14:09,4109,2024-2025,83743.82
1012061,2024-20251604614000,16046,1,12/8/2025 14:09,4000,2024-2025,534950.83
1012059,2024-20251604613600,16046,1,12/8/2025 14:09,3600,2024-2025,1609.27
1012057,2024-20251604613121,16046,1,12/8/2025 14:09,3121,2024-2025,4962.81
1012056,2024-20251604613100,16046,1,12/8/2025 14:09,3100,2024-2025,727814.8
1012055,2024-20251604613000,16046,1,12/8/2025 14:09,3000,2024-2025,734386.88
1012053,2024-20251604612900,16046,1,12/8/2025 14:09,2900,2024-2025,123
1012049,2024-20251604612500,16046,1,12/8/2025 14:09,2500,2024-2025,4829.9
1012046,2024-20251604612300,16046,1,12/8/2025 14:09,2300,2024-2025,19466.5
1012045,2024-20251604612298,16046,1,12/8/2025 14:09,2298,2024-2025,827.56
1012031,2024-20251604612000,16046,1,12/8/2025 14:09,2000,2024-2025,25246.96
1012028,2024-20251604611500,16046,1,12/8/2025 14:09,1500,2024-2025,8958.92
1012025,2024-20251604611100,16046,1,12/8/2025 14:09,1100,2024-2025,287425.44
1012024,2024-20251604611000,16046,1,12/8/2025 14:09,1000,2024-2025,296384.36
1012024,2024-20252910011000,29100,1,12/8/2025 14:09,1000,2024-2025,10403287.58
1012025,2024-20252910011100,29100,1,12/8/2025 14:09,1100,2024-2025,10395177.22
1012027,2024-20252910011400,29100,1,12/8/2025 14:09,1400,2024-2025,1479.48
1012028,2024-20252910011500,29100,1,12/8/2025 14:09,1500,2024-2025,6630.88
1012031,2024-20252910012000,29100,1,12/8/2025 14:09,2000,2024-2025,630799.5
1012032,2024-20252910012100,29100,1,12/8/2025 14:09,2100,2024-2025,27746
1012034,2024-20252910012131,29100,1,12/8/2025 14:09,2131,2024-2025,10019
1012040,2024-20252910012200,29100,1,12/8/2025 14:09,2200,2024-2025,10102.5
1012041,2024-20252910012231,29100,1,12/8/2025 14:09,2231,2024-2025,106314.71
1012044,2024-20252910012289,29100,1,12/8/2025 14:09,2289,2024-2025,32532.95
1012045,2024-20252910012298,29100,1,12/8/2025 14:09,2298,2024-2025,41348.8
1012046,2024-20252910012300,29100,1,12/8/2025 14:09,2300,2024-2025,95556.08
1012049,2024-20252910012500,29100,1,12/8/2025 14:09,2500,2024-2025,180968.5
1012050,2024-20252910012600,29100,1,12/8/2025 14:09,2600,2024-2025,1711.27
1012051,2024-20252910012700,29100,1,12/8/2025 14:09,2700,2024-2025,20087.5
1012053,2024-20252910012900,29100,1,12/8/2025 14:09,2900,2024-2025,104412.19
1012055,2024-20252910013000,29100,1,12/8/2025 14:09,3000,2024-2025,34814137.62
1012056,2024-20252910013100,29100,1,12/8/2025 14:09,3100,2024-2025,33708481.77
1012057,2024-20252910013121,29100,1,12/8/2025 14:09,3121,2024-2025,1104181.18
1012059,2024-20252910013600,29100,1,12/8/2025 14:09,3600,2024-2025,1474.67
1012061,2024-20252910014000,29100,1,12/8/2025 14:09,4000,2024-2025,16001458.27
1012063,2024-20252910014109,29100,1,12/8/2025 14:09,4109,2024-2025,374704.98
1012064,2024-20252910014121,29100,1,12/8/2025 14:09,4121,2024-2025,7109085.68
1012069,2024-20252910014155,29100,1,12/8/2025 14:09,4155,2024-2025,2290457.78
1012071,2024-20252910014158,29100,1,12/8/2025 14:09,4158,2024-2025,1032985.76
1012073,2024-20252910014165,29100,1,12/8/2025 14:09,4165,2024-2025,1464899.03
1012074,2024-20252910014174,29100,1,12/8/2025 14:09,4174,2024-2025,108944.1
1012076,2024-20252910014198,29100,1,12/8/2025 14:09,4198,2024-2025,743053.87
1012077,2024-20252910014199,29100,1,12/8/2025 14:09,4199,2024-2025,2794358.42
1012079,2024-20252910014321,29100,1,12/8/2025 14:09,4321,2024-2025,80476.85
1012086,2024-20252910014398,29100,1,12/8/2025 14:09,4398,2024-2025,2491.8
1012088,2024-20252910015000,29100,1,12/8/2025 14:09,5000,2024-2025,3691.31
1012093,2024-20252910015500,29100,1,12/8/2025 14:09,5500,2024-2025,3691.31
1012096,2024-20252910016000,29100,1,12/8/2025 14:09,6000,2024-2025,5706748.54
1012108,2024-20252910016124,29100,1,12/8/2025 14:09,6124,2024-2025,824731.35
1012110,2024-20252910016138,29100,1,12/8/2025 14:09,6138,2024-2025,22947.02
1012112,2024-20252910016151,29100,1,12/8/2025 14:09,6151,2024-2025,1207990.87
1012113,2024-20252910016152,29100,1,12/8/2025 14:09,6152,2024-2025,214702.07
1012114,2024-20252910016153,29100,1,12/8/2025 14:09,6153,2024-2025,354701.58
1012119,2024-20252910016164,29100,1,12/8/2025 14:09,6164,2024-2025,167297.49
1012126,2024-20252910016198,29100,1,12/8/2025 14:09,6198,2024-2025,2145395.55
1012129,2024-20252910016210,29100,1,12/8/2025 14:09,6210,2024-2025,27888.19
1012159,2024-20252910016300,29100,1,12/8/2025 14:09,6300,2024-2025,417656.86
1012167,2024-20252910016321,29100,1,12/8/2025 14:09,6321,2024-2025,80476.85
1012188,2024-20252910016398,29100,1,12/8/2025 14:09,6398,2024-2025,15499.2
1012190,2024-20252910016998,29100,1,12/8/2025 14:09,6998,2024-2025,227461.51
1012191,2024-20252910017000,29100,1,12/8/2025 14:09,7000,2024-2025,16275
1012192,2024-20252910017100,29100,1,12/8/2025 14:09,7100,2024-2025,450
1012202,2024-20252910017301,29100,1,12/8/2025 14:09,7301,2024-2025,15825
1012203,2024-20252910018000,29100,1,12/8/2025 14:09,8000,2024-2025,6817.76
1012210,2024-20252910018200,29100,1,12/8/2025 14:09,8200,2024-2025,6817.76
1012219,2024-20250611719500,06117,1,12/8/2025 14:09,9500,2024-2025,69008.24
1012214,2024-20250611719000,06117,1,12/8/2025 14:09,9000,2024-2025,69008.24
1012190,2024-20250611716998,06117,1,12/8/2025 14:09,6998,2024-2025,203630.7
1012160,2024-20250611716310,06117,1,12/8/2025 14:09,6310,2024-2025,27534.43
1012129,2024-20250611716210,06117,1,12/8/2025 14:09,6210,2024-2025,26821.2
1012126,2024-20250611716198,06117,1,12/8/2025 14:09,6198,2024-2025,805844.6
1012119,2024-20250611716164,06117,1,12/8/2025 14:09,6164,2024-2025,45008.07
1012113,2024-20250611716152,06117,1,12/8/2025 14:09,6152,2024-2025,122461
1012112,2024-20250611716151,06117,1,12/8/2025 14:09,6151,2024-2025,267720.1
1012108,2024-20250611716124,06117,1,12/8/2025 14:09,6124,2024-2025,1698587
1012096,2024-20250611716000,06117,1,12/8/2025 14:09,6000,2024-2025,3197607.1
1012093,2024-20250611715500,06117,1,12/8/2025 14:09,5500,2024-2025,29.82
1012088,2024-20250611715000,06117,1,12/8/2025 14:09,5000,2024-2025,29.82
1012077,2024-20250611714199,06117,1,12/8/2025 14:09,4199,2024-2025,4869676.12
1012076,2024-20250611714198,06117,1,12/8/2025 14:09,4198,2024-2025,22034.52
1012074,2024-20250611714174,06117,1,12/8/2025 14:09,4174,2024-2025,239260.52
1012073,2024-20250611714165,06117,1,12/8/2025 14:09,4165,2024-2025,573770.34
1012071,2024-20250611714158,06117,1,12/8/2025 14:09,4158,2024-2025,856734.2
1012069,2024-20250611714155,06117,1,12/8/2025 14:09,4155,2024-2025,946351.23
1012064,2024-20250611714121,06117,1,12/8/2025 14:09,4121,2024-2025,13708171.17
1012063,2024-20250611714109,06117,1,12/8/2025 14:09,4109,2024-2025,201723.48
1012062,2024-20250611714100,06117,1,12/8/2025 14:09,4100,2024-2025,46526
1012061,2024-20250611714000,06117,1,12/8/2025 14:09,4000,2024-2025,21464247.58
1012059,2024-20250611713600,06117,1,12/8/2025 14:09,3600,2024-2025,14001.05
1012057,2024-20250611713121,06117,1,12/8/2025 14:09,3121,2024-2025,1702433.61
1012056,2024-20250611713100,06117,1,12/8/2025 14:09,3100,2024-2025,72780119.34
1012055,2024-20250611713000,06117,1,12/8/2025 14:09,3000,2024-2025,74496554
1012053,2024-20250611712900,06117,1,12/8/2025 14:09,2900,2024-2025,334464.74
1012052,2024-20250611712800,06117,1,12/8/2025 14:09,2800,2024-2025,104665.53
1012051,2024-20250611712700,06117,1,12/8/2025 14:09,2700,2024-2025,343157.31
1012050,2024-20250611712600,06117,1,12/8/2025 14:09,2600,2024-2025,210877.96
1012049,2024-20250611712500,06117,1,12/8/2025 14:09,2500,2024-2025,154305.14
1012046,2024-20250611712300,06117,1,12/8/2025 14:09,2300,2024-2025,350715.94
1012045,2024-20250611712298,06117,1,12/8/2025 14:09,2298,2024-2025,1363878.68
1012044,2024-20250611712289,06117,1,12/8/2025 14:09,2289,2024-2025,2988257.11
1012040,2024-20250611712200,06117,1,12/8/2025 14:09,2200,2024-2025,239138.38
1012037,2024-20250611712173,06117,1,12/8/2025 14:09,2173,2024-2025,16175
1012032,2024-20250611712100,06117,1,12/8/2025 14:09,2100,2024-2025,221876.3
1012031,2024-20250611712000,06117,1,12/8/2025 14:09,2000,2024-2025,6327512.09
1012028,2024-20250611711500,06117,1,12/8/2025 14:09,1500,2024-2025,15841.32
1012025,2024-20250611711100,06117,1,12/8/2025 14:09,1100,2024-2025,18611133.34
1012024,2024-20250611711000,06117,1,12/8/2025 14:09,1000,2024-2025,18626974.66
1012024,2024-20250540111000,05401,1,12/8/2025 14:09,1000,2024-2025,410777.31
1012025,2024-20250540111100,05401,1,12/8/2025 14:09,1100,2024-2025,323522.41
1012028,2024-20250540111500,05401,1,12/8/2025 14:09,1500,2024-2025,87254.9
1012031,2024-20250540112000,05401,1,12/8/2025 14:09,2000,2024-2025,454929.04
1012040,2024-20250540112200,05401,1,12/8/2025 14:09,2200,2024-2025,7409.33
1012045,2024-20250540112298,05401,1,12/8/2025 14:09,2298,2024-2025,57844.16
1012046,2024-20250540112300,05401,1,12/8/2025 14:09,2300,2024-2025,360383.96
1012049,2024-20250540112500,05401,1,12/8/2025 14:09,2500,2024-2025,20544.86
1012051,2024-20250540112700,05401,1,12/8/2025 14:09,2700,2024-2025,8041.67
1012053,2024-20250540112900,05401,1,12/8/2025 14:09,2900,2024-2025,705.06
1012055,2024-20250540113000,05401,1,12/8/2025 14:09,3000,2024-2025,7655874.86
1012056,2024-20250540113100,05401,1,12/8/2025 14:09,3100,2024-2025,6632748.56
1012057,2024-20250540113121,05401,1,12/8/2025 14:09,3121,2024-2025,110907.86
1012058,2024-20250540113300,05401,1,12/8/2025 14:09,3300,2024-2025,623005.39
1012059,2024-20250540113600,05401,1,12/8/2025 14:09,3600,2024-2025,289213.05
1012061,2024-20250540114000,05401,1,12/8/2025 14:09,4000,2024-2025,2157074.59
1012064,2024-20250540114121,05401,1,12/8/2025 14:09,4121,2024-2025,1078717.93
1012069,2024-20250540114155,05401,1,12/8/2025 14:09,4155,2024-2025,409880.23
1012071,2024-20250540114158,05401,1,12/8/2025 14:09,4158,2024-2025,182555.04
1012074,2024-20250540114174,05401,1,12/8/2025 14:09,4174,2024-2025,15056.37
1012076,2024-20250540114198,05401,1,12/8/2025 14:09,4198,2024-2025,76373.14
1012077,2024-20250540114199,05401,1,12/8/2025 14:09,4199,2024-2025,391241.88
1012083,2024-20250540114358,05401,1,12/8/2025 14:09,4358,2024-2025,3250
1012088,2024-20250540115000,05401,1,12/8/2025 14:09,5000,2024-2025,4172230.36
1012090,2024-20250540115300,05401,1,12/8/2025 14:09,5300,2024-2025,4100848
1012091,2024-20250540115329,05401,1,12/8/2025 14:09,5329,2024-2025,66344
1012093,2024-20250540115500,05401,1,12/8/2025 14:09,5500,2024-2025,5038.36
1012096,2024-20250540116000,05401,1,12/8/2025 14:09,6000,2024-2025,920063.48
1012108,2024-20250540116124,05401,1,12/8/2025 14:09,6124,2024-2025,144743.72
1012112,2024-20250540116151,05401,1,12/8/2025 14:09,6151,2024-2025,258077
1012113,2024-20250540116152,05401,1,12/8/2025 14:09,6152,2024-2025,45763
1012126,2024-20250540116198,05401,1,12/8/2025 14:09,6198,2024-2025,252687.84
1012129,2024-20250540116210,05401,1,12/8/2025 14:09,6210,2024-2025,22036.83
1012144,2024-20250540116252,05401,1,12/8/2025 14:09,6252,2024-2025,49186.45
1012152,2024-20250540116268,05401,1,12/8/2025 14:09,6268,2024-2025,123804
1012190,2024-20250540116998,05401,1,12/8/2025 14:09,6998,2024-2025,23764.64
1012203,2024-20250540118000,05401,1,12/8/2025 14:09,8000,2024-2025,63155
1012210,2024-20250540118200,05401,1,12/8/2025 14:09,8200,2024-2025,63155
1012214,2024-20250540119000,05401,1,12/8/2025 14:09,9000,2024-2025,13184.64
1012218,2024-20250540119400,05401,1,12/8/2025 14:09,9400,2024-2025,13184.64
1012211,2024-20252701918500,27019,1,12/8/2025 14:09,8500,2024-2025,19785.68
1012203,2024-20252701918000,27019,1,12/8/2025 14:09,8000,2024-2025,19785.68
1012074,2024-20253640014174,36400,1,12/8/2025 14:09,4174,2024-2025,24035.8
1012076,2024-20253640014198,36400,1,12/8/2025 14:09,4198,2024-2025,144055.86
1012077,2024-20253640014199,36400,1,12/8/2025 14:09,4199,2024-2025,461361.86
1012088,2024-20253640015000,36400,1,12/8/2025 14:09,5000,2024-2025,22.33
1012093,2024-20253640015500,36400,1,12/8/2025 14:09,5500,2024-2025,22.33
1012096,2024-20253640016000,36400,1,12/8/2025 14:09,6000,2024-2025,975224.57
1012101,2024-20253640016113,36400,1,12/8/2025 14:09,6113,2024-2025,5453.5
1012108,2024-20253640016124,36400,1,12/8/2025 14:09,6124,2024-2025,223164.93
1012110,2024-20253640016138,36400,1,12/8/2025 14:09,6138,2024-2025,13580.01
1012112,2024-20253640016151,36400,1,12/8/2025 14:09,6151,2024-2025,228059.38
1012113,2024-20253640016152,36400,1,12/8/2025 14:09,6152,2024-2025,32481.56
1012114,2024-20253640016153,36400,1,12/8/2025 14:09,6153,2024-2025,1572.37
1012119,2024-20253640016164,36400,1,12/8/2025 14:09,6164,2024-2025,26863.87
1012126,2024-20253640016198,36400,1,12/8/2025 14:09,6198,2024-2025,385751.52
1012167,2024-20253640016321,36400,1,12/8/2025 14:09,6321,2024-2025,11726.43
1012190,2024-20253640016998,36400,1,12/8/2025 14:09,6998,2024-2025,46571
1012203,2024-20253640018000,36400,1,12/8/2025 14:09,8000,2024-2025,151793.49
1012211,2024-20253640018500,36400,1,12/8/2025 14:09,8500,2024-2025,151793.49
1012218,2024-20253311519400,33115,1,12/8/2025 14:09,9400,2024-2025,3606.78
1012214,2024-20253311519000,33115,1,12/8/2025 14:09,9000,2024-2025,3606.78
1012210,2024-20253311518200,33115,1,12/8/2025 14:09,8200,2024-2025,50043.59
1012203,2024-20253311518000,33115,1,12/8/2025 14:09,8000,2024-2025,50043.59
1012202,2024-20253311517301,33115,1,12/8/2025 14:09,7301,2024-2025,22403.41
1012191,2024-20253311517000,33115,1,12/8/2025 14:09,7000,2024-2025,22403.41
1012190,2024-20253311516998,33115,1,12/8/2025 14:09,6998,2024-2025,83956.08
1012188,2024-20253311516398,33115,1,12/8/2025 14:09,6398,2024-2025,4120
1012160,2024-20253311516310,33115,1,12/8/2025 14:09,6310,2024-2025,32547.42
1012129,2024-20253311516210,33115,1,12/8/2025 14:09,6210,2024-2025,99313.59
1012126,2024-20253311516198,33115,1,12/8/2025 14:09,6198,2024-2025,726430.13
1012113,2024-20253311516152,33115,1,12/8/2025 14:09,6152,2024-2025,127262
1012112,2024-20253311516151,33115,1,12/8/2025 14:09,6151,2024-2025,680968
1012110,2024-20253311516138,33115,1,12/8/2025 14:09,6138,2024-2025,30291
1012108,2024-20253311516124,33115,1,12/8/2025 14:09,6124,2024-2025,454659
1012096,2024-20253311516000,33115,1,12/8/2025 14:09,6000,2024-2025,2239547.22
1012093,2024-20253311515500,33115,1,12/8/2025 14:09,5500,2024-2025,14466.86
1012088,2024-20253311515000,33115,1,12/8/2025 14:09,5000,2024-2025,14466.86
1012077,2024-20253311514199,33115,1,12/8/2025 14:09,4199,2024-2025,1712665.51
1012076,2024-20253311514198,33115,1,12/8/2025 14:09,4198,2024-2025,268569.22
1012074,2024-20253311514174,33115,1,12/8/2025 14:09,4174,2024-2025,53451.04
1012073,2024-20253311514165,33115,1,12/8/2025 14:09,4165,2024-2025,18419.67
1012071,2024-20253311514158,33115,1,12/8/2025 14:09,4158,2024-2025,218953.79
1012069,2024-20253311514155,33115,1,12/8/2025 14:09,4155,2024-2025,1329216.63
1012064,2024-20253311514121,33115,1,12/8/2025 14:09,4121,2024-2025,3351401.83
1012063,2024-20253311514109,33115,1,12/8/2025 14:09,4109,2024-2025,905059.42
1012062,2024-20253311514100,33115,1,12/8/2025 14:09,4100,2024-2025,31919
1012061,2024-20253311514000,33115,1,12/8/2025 14:09,4000,2024-2025,7889656.11
1012059,2024-20253311513600,33115,1,12/8/2025 14:09,3600,2024-2025,34884.56
1012058,2024-20253311513300,33115,1,12/8/2025 14:09,3300,2024-2025,814153.38
1012057,2024-20253311513121,33115,1,12/8/2025 14:09,3121,2024-2025,584427.86
1012056,2024-20253311513100,33115,1,12/8/2025 14:09,3100,2024-2025,16595667.44
1012055,2024-20253311513000,33115,1,12/8/2025 14:09,3000,2024-2025,18029133.24
1012053,2024-20253311512900,33115,1,12/8/2025 14:09,2900,2024-2025,177153.63
1012051,2024-20253311512700,33115,1,12/8/2025 14:09,2700,2024-2025,12710
1012050,2024-20253311512600,33115,1,12/8/2025 14:09,2600,2024-2025,873.2
1012049,2024-20253311512500,33115,1,12/8/2025 14:09,2500,2024-2025,14394.37
1012046,2024-20253311512300,33115,1,12/8/2025 14:09,2300,2024-2025,226000.62
1012045,2024-20253311512298,33115,1,12/8/2025 14:09,2298,2024-2025,200.5
1012042,2024-20253311512245,33115,1,12/8/2025 14:09,2245,2024-2025,9795
1012041,2024-20253311512231,33115,1,12/8/2025 14:09,2231,2024-2025,33436.42
1012040,2024-20253311512200,33115,1,12/8/2025 14:09,2200,2024-2025,7890.56
1012031,2024-20253311512000,33115,1,12/8/2025 14:09,2000,2024-2025,482454.3
1012028,2024-20253311511500,33115,1,12/8/2025 14:09,1500,2024-2025,41473.12
1012025,2024-20253311511100,33115,1,12/8/2025 14:09,1100,2024-2025,2263399.2
1012024,2024-20253311511000,33115,1,12/8/2025 14:09,1000,2024-2025,2304872.32
1012024,2024-20252901111000,29011,1,12/8/2025 14:09,1000,2024-2025,1623321.27
1012025,2024-20252901111100,29011,1,12/8/2025 14:09,1100,2024-2025,1497897.01
1012027,2024-20252901111400,29011,1,12/8/2025 14:09,1400,2024-2025,3015.79
1012028,2024-20252901111500,29011,1,12/8/2025 14:09,1500,2024-2025,122408.47
1012031,2024-20252901112000,29011,1,12/8/2025 14:09,2000,2024-2025,222160.71
1012032,2024-20252901112100,29011,1,12/8/2025 14:09,2100,2024-2025,2170
1012040,2024-20252901112200,29011,1,12/8/2025 14:09,2200,2024-2025,668.68
1012044,2024-20252901112289,29011,1,12/8/2025 14:09,2289,2024-2025,3277.34
1012045,2024-20252901112298,29011,1,12/8/2025 14:09,2298,2024-2025,2501.7
1012046,2024-20252901112300,29011,1,12/8/2025 14:09,2300,2024-2025,90324.62
1012049,2024-20252901112500,29011,1,12/8/2025 14:09,2500,2024-2025,100300
1012051,2024-20252901112700,29011,1,12/8/2025 14:09,2700,2024-2025,2440
1012052,2024-20252901112800,29011,1,12/8/2025 14:09,2800,2024-2025,15321.29
1012053,2024-20252901112900,29011,1,12/8/2025 14:09,2900,2024-2025,5157.08
1012055,2024-20252901113000,29011,1,12/8/2025 14:09,3000,2024-2025,5895351.78
1012056,2024-20252901113100,29011,1,12/8/2025 14:09,3100,2024-2025,5707029.25
1012057,2024-20252901113121,29011,1,12/8/2025 14:09,3121,2024-2025,173717.13
1012059,2024-20252901113600,29011,1,12/8/2025 14:09,3600,2024-2025,14605.4
1012061,2024-20252901114000,29011,1,12/8/2025 14:09,4000,2024-2025,3339118.8
1012062,2024-20252901114100,29011,1,12/8/2025 14:09,4100,2024-2025,15232.97
1012063,2024-20252901114109,29011,1,12/8/2025 14:09,4109,2024-2025,344986.17
1012064,2024-20252901114121,29011,1,12/8/2025 14:09,4121,2024-2025,1397805.63
1012069,2024-20252901114155,29011,1,12/8/2025 14:09,4155,2024-2025,454331.96
1012071,2024-20252901114158,29011,1,12/8/2025 14:09,4158,2024-2025,155558.15
1012073,2024-20252901114165,29011,1,12/8/2025 14:09,4165,2024-2025,26919.41
1012074,2024-20252901114174,29011,1,12/8/2025 14:09,4174,2024-2025,15953.47
1012076,2024-20252901114198,29011,1,12/8/2025 14:09,4198,2024-2025,112930.45
1012077,2024-20252901114199,29011,1,12/8/2025 14:09,4199,2024-2025,804060.59
1012083,2024-20252901114358,29011,1,12/8/2025 14:09,4358,2024-2025,11340
1012088,2024-20252901115000,29011,1,12/8/2025 14:09,5000,2024-2025,575.42
1012093,2024-20252901115500,29011,1,12/8/2025 14:09,5500,2024-2025,575.42
1012096,2024-20252901116000,29011,1,12/8/2025 14:09,6000,2024-2025,1034742.35
1012108,2024-20252901116124,29011,1,12/8/2025 14:09,6124,2024-2025,158196.14
1012110,2024-20252901116138,29011,1,12/8/2025 14:09,6138,2024-2025,8807
1012112,2024-20252901116151,29011,1,12/8/2025 14:09,6151,2024-2025,376859.27
1012113,2024-20252901116152,29011,1,12/8/2025 14:09,6152,2024-2025,92768.9
1012126,2024-20252901116198,29011,1,12/8/2025 14:09,6198,2024-2025,355432.14
1012128,2024-20252901116200,29011,1,12/8/2025 14:09,6200,2024-2025,5431.09
1012190,2024-20252901116998,29011,1,12/8/2025 14:09,6998,2024-2025,37247.81
1012203,2024-20252901118000,29011,1,12/8/2025 14:09,8000,2024-2025,121408.93
1012204,2024-20252901118100,29011,1,12/8/2025 14:09,8100,2024-2025,87487.55
1012211,2024-20252901118500,29011,1,12/8/2025 14:09,8500,2024-2025,33921.38
1012221,2024-20252931719901,29317,1,12/8/2025 14:09,9901,2024-2025,80000
1012214,2024-20252931719000,29317,1,12/8/2025 14:09,9000,2024-2025,80000
1012211,2024-20252931718500,29317,1,12/8/2025 14:09,8500,2024-2025,26900
1012205,2024-20252931718101,29317,1,12/8/2025 14:09,8101,2024-2025,35234.24
1012203,2024-20252931718000,29317,1,12/8/2025 14:09,8000,2024-2025,62134.24
