Accounting Item Id,Actuals General Fund Revenues Id,County District Code,Fund Code,Last Updated,Revenue Code,School Year Code,Amount
902498,2023-20242732013121,27320,1,11/19/2024 4:47:42 PM,3121,2023-2024,3093545.15
902497,2023-20242732013100,27320,1,11/19/2024 4:47:42 PM,3100,2023-2024,104446415.95
902496,2023-20242732013000,27320,1,11/19/2024 4:47:42 PM,3000,2023-2024,107539961.1
902493,2023-20242732012900,27320,1,11/19/2024 4:47:42 PM,2900,2023-2024,626745.69
902492,2023-20242732012800,27320,1,11/19/2024 4:47:42 PM,2800,2023-2024,304596.59
902491,2023-20242732012700,27320,1,11/19/2024 4:47:42 PM,2700,2023-2024,484530.48
902490,2023-20242732012600,27320,1,11/19/2024 4:47:42 PM,2600,2023-2024,52113.02
902489,2023-20242732012500,27320,1,11/19/2024 4:47:42 PM,2500,2023-2024,153662.53
902486,2023-20242732012300,27320,1,11/19/2024 4:47:42 PM,2300,2023-2024,2003251.03
902485,2023-20242732012298,27320,1,11/19/2024 4:47:42 PM,2298,2023-2024,1324590.25
902484,2023-20242732012289,27320,1,11/19/2024 4:47:42 PM,2289,2023-2024,197219.72
902481,2023-20242732012231,27320,1,11/19/2024 4:47:42 PM,2231,2023-2024,1133
902480,2023-20242732012200,27320,1,11/19/2024 4:47:42 PM,2200,2023-2024,432026.35
902479,2023-20242732012188,27320,1,11/19/2024 4:47:42 PM,2188,2023-2024,1701879.64
902477,2023-20242732012173,27320,1,11/19/2024 4:47:42 PM,2173,2023-2024,5500
902472,2023-20242732012100,27320,1,11/19/2024 4:47:42 PM,2100,2023-2024,269566.5
902471,2023-20242732012000,27320,1,11/19/2024 4:47:42 PM,2000,2023-2024,7556814.8
902468,2023-20242732011500,27320,1,11/19/2024 4:47:42 PM,1500,2023-2024,3983.24
902465,2023-20242732011100,27320,1,11/19/2024 4:47:42 PM,1100,2023-2024,29740026.63
902464,2023-20242732011000,27320,1,11/19/2024 4:47:42 PM,1000,2023-2024,29744009.87
902464,2023-20243920111000,39201,1,11/19/2024 4:47:42 PM,1000,2023-2024,3495013.7
902465,2023-20243920111100,39201,1,11/19/2024 4:47:42 PM,1100,2023-2024,3489049.16
902467,2023-20243920111400,39201,1,11/19/2024 4:47:42 PM,1400,2023-2024,5964.54
902471,2023-20243920112000,39201,1,11/19/2024 4:47:42 PM,2000,2023-2024,337029.67
902472,2023-20243920112100,39201,1,11/19/2024 4:47:42 PM,2100,2023-2024,100
902480,2023-20243920112200,39201,1,11/19/2024 4:47:42 PM,2200,2023-2024,53675.21
902481,2023-20243920112231,39201,1,11/19/2024 4:47:42 PM,2231,2023-2024,30989.63
902485,2023-20243920112298,39201,1,11/19/2024 4:47:42 PM,2298,2023-2024,49300.18
902486,2023-20243920112300,39201,1,11/19/2024 4:47:42 PM,2300,2023-2024,66365.01
902489,2023-20243920112500,39201,1,11/19/2024 4:47:42 PM,2500,2023-2024,6365.94
902490,2023-20243920112600,39201,1,11/19/2024 4:47:42 PM,2600,2023-2024,9137.06
902491,2023-20243920112700,39201,1,11/19/2024 4:47:42 PM,2700,2023-2024,10900
902493,2023-20243920112900,39201,1,11/19/2024 4:47:42 PM,2900,2023-2024,96463.14
902494,2023-20243920112910,39201,1,11/19/2024 4:47:42 PM,2910,2023-2024,13733.5
902496,2023-20243920113000,39201,1,11/19/2024 4:47:42 PM,3000,2023-2024,66964853.31
902497,2023-20243920113100,39201,1,11/19/2024 4:47:42 PM,3100,2023-2024,56421204.65
902498,2023-20243920113121,39201,1,11/19/2024 4:47:42 PM,3121,2023-2024,2105757.37
902499,2023-20243920113300,39201,1,11/19/2024 4:47:42 PM,3300,2023-2024,8437891.29
902502,2023-20243920114000,39201,1,11/19/2024 4:47:42 PM,4000,2023-2024,23761589.15
902503,2023-20243920114100,39201,1,11/19/2024 4:47:42 PM,4100,2023-2024,241272.83
902505,2023-20243920114121,39201,1,11/19/2024 4:47:42 PM,4121,2023-2024,9816193.52
902510,2023-20243920114155,39201,1,11/19/2024 4:47:42 PM,4155,2023-2024,5817614.31
902512,2023-20243920114158,39201,1,11/19/2024 4:47:42 PM,4158,2023-2024,725874.85
902514,2023-20243920114165,39201,1,11/19/2024 4:47:42 PM,4165,2023-2024,3217514.14
902515,2023-20243920114174,39201,1,11/19/2024 4:47:42 PM,4174,2023-2024,182229.01
902517,2023-20243920114198,39201,1,11/19/2024 4:47:42 PM,4198,2023-2024,92320.29
902518,2023-20243920114199,39201,1,11/19/2024 4:47:42 PM,4199,2023-2024,3492870.97
902519,2023-20243920114300,39201,1,11/19/2024 4:47:42 PM,4300,2023-2024,175699.23
902529,2023-20243920115000,39201,1,11/19/2024 4:47:42 PM,5000,2023-2024,73671.49
902534,2023-20243920115500,39201,1,11/19/2024 4:47:42 PM,5500,2023-2024,73671.49
902536,2023-20243920116000,39201,1,11/19/2024 4:47:42 PM,6000,2023-2024,22454699.96
902538,2023-20243920116100,39201,1,11/19/2024 4:47:42 PM,6100,2023-2024,843024.9
902541,2023-20243920116113,39201,1,11/19/2024 4:47:42 PM,6113,2023-2024,5005184.37
902542,2023-20243920116114,39201,1,11/19/2024 4:47:42 PM,6114,2023-2024,991176.97
902544,2023-20243920116119,39201,1,11/19/2024 4:47:42 PM,6119,2023-2024,191649.6
902547,2023-20243920116123,39201,1,11/19/2024 4:47:42 PM,6123,2023-2024,28988.94
902548,2023-20243920116124,39201,1,11/19/2024 4:47:42 PM,6124,2023-2024,1585022.2
902550,2023-20243920116138,39201,1,11/19/2024 4:47:42 PM,6138,2023-2024,82666.89
902552,2023-20243920116151,39201,1,11/19/2024 4:47:42 PM,6151,2023-2024,2932941.73
902553,2023-20243920116152,39201,1,11/19/2024 4:47:42 PM,6152,2023-2024,814971.89
902554,2023-20243920116153,39201,1,11/19/2024 4:47:42 PM,6153,2023-2024,3559578.95
902558,2023-20243920116162,39201,1,11/19/2024 4:47:42 PM,6162,2023-2024,89599.42
902559,2023-20243920116164,39201,1,11/19/2024 4:47:42 PM,6164,2023-2024,226128.98
902566,2023-20243920116198,39201,1,11/19/2024 4:47:42 PM,6198,2023-2024,4843443.67
902599,2023-20243920116300,39201,1,11/19/2024 4:47:42 PM,6300,2023-2024,689200.78
902623,2023-20243920116368,39201,1,11/19/2024 4:47:42 PM,6368,2023-2024,231492.32
902630,2023-20243920116998,39201,1,11/19/2024 4:47:42 PM,6998,2023-2024,339628.35
902631,2023-20243920117000,39201,1,11/19/2024 4:47:42 PM,7000,2023-2024,4860.69
902641,2023-20243920117199,39201,1,11/19/2024 4:47:42 PM,7199,2023-2024,4860.69
902643,2023-20243920118000,39201,1,11/19/2024 4:47:42 PM,8000,2023-2024,238309.74
902647,2023-20243920118189,39201,1,11/19/2024 4:47:42 PM,8189,2023-2024,14380.25
902649,2023-20243920118199,39201,1,11/19/2024 4:47:42 PM,8199,2023-2024,66773.78
902650,2023-20243920118200,39201,1,11/19/2024 4:47:42 PM,8200,2023-2024,157155.71
902660,2023-20242701019900,27010,1,11/19/2024 4:47:42 PM,9900,2023-2024,5500000
902659,2023-20242701019500,27010,1,11/19/2024 4:47:42 PM,9500,2023-2024,455148.06
902657,2023-20242701019300,27010,1,11/19/2024 4:47:42 PM,9300,2023-2024,227025.4
902654,2023-20242701019000,27010,1,11/19/2024 4:47:42 PM,9000,2023-2024,6182173.46
902651,2023-20242701018500,27010,1,11/19/2024 4:47:42 PM,8500,2023-2024,9936.28
902650,2023-20242701018200,27010,1,11/19/2024 4:47:42 PM,8200,2023-2024,52837.26
902646,2023-20242701018188,27010,1,11/19/2024 4:47:42 PM,8188,2023-2024,2055728.59
902644,2023-20242701018100,27010,1,11/19/2024 4:47:42 PM,8100,2023-2024,213150.05
902643,2023-20242701018000,27010,1,11/19/2024 4:47:42 PM,8000,2023-2024,2331652.18
902642,2023-20242701017301,27010,1,11/19/2024 4:47:42 PM,7301,2023-2024,4134.82
902641,2023-20242701017199,27010,1,11/19/2024 4:47:42 PM,7199,2023-2024,1143587.77
902630,2023-20241411716998,14117,1,11/19/2024 4:47:42 PM,6998,2023-2024,7721.03
902584,2023-20241411716252,14117,1,11/19/2024 4:47:42 PM,6252,2023-2024,13792.01
902569,2023-20241411716210,14117,1,11/19/2024 4:47:42 PM,6210,2023-2024,20305.06
902566,2023-20241411716198,14117,1,11/19/2024 4:47:42 PM,6198,2023-2024,153691.58
902553,2023-20241411716152,14117,1,11/19/2024 4:47:42 PM,6152,2023-2024,15099.23
902552,2023-20241411716151,14117,1,11/19/2024 4:47:42 PM,6151,2023-2024,34720
902548,2023-20241411716124,14117,1,11/19/2024 4:47:42 PM,6124,2023-2024,39901.43
902544,2023-20241411716119,14117,1,11/19/2024 4:47:42 PM,6119,2023-2024,2444.12
902542,2023-20241411716114,14117,1,11/19/2024 4:47:42 PM,6114,2023-2024,35691.24
902541,2023-20241411716113,14117,1,11/19/2024 4:47:42 PM,6113,2023-2024,27367.08
902537,2023-20241411716109,14117,1,11/19/2024 4:47:42 PM,6109,2023-2024,76293.61
902536,2023-20241411716000,14117,1,11/19/2024 4:47:42 PM,6000,2023-2024,427026.39
902534,2023-20241411715500,14117,1,11/19/2024 4:47:42 PM,5500,2023-2024,2552.34
902529,2023-20241411715000,14117,1,11/19/2024 4:47:42 PM,5000,2023-2024,2552.34
902518,2023-20241411714199,14117,1,11/19/2024 4:47:42 PM,4199,2023-2024,112134.14
902517,2023-20241411714198,14117,1,11/19/2024 4:47:42 PM,4198,2023-2024,23363.67
902512,2023-20241411714158,14117,1,11/19/2024 4:47:42 PM,4158,2023-2024,13691.36
902510,2023-20241411714155,14117,1,11/19/2024 4:47:42 PM,4155,2023-2024,120308.53
902505,2023-20241411714121,14117,1,11/19/2024 4:47:42 PM,4121,2023-2024,240849.48
902504,2023-20241411714109,14117,1,11/19/2024 4:47:42 PM,4109,2023-2024,36804.71
902503,2023-20241411714100,14117,1,11/19/2024 4:47:42 PM,4100,2023-2024,3535
902502,2023-20241411714000,14117,1,11/19/2024 4:47:42 PM,4000,2023-2024,550686.89
902499,2023-20241411713300,14117,1,11/19/2024 4:47:42 PM,3300,2023-2024,55461.68
902498,2023-20241411713121,14117,1,11/19/2024 4:47:42 PM,3121,2023-2024,31309.41
902497,2023-20241411713100,14117,1,11/19/2024 4:47:42 PM,3100,2023-2024,2642888.54
902496,2023-20241411713000,14117,1,11/19/2024 4:47:42 PM,3000,2023-2024,2729659.63
902492,2023-20241411712800,14117,1,11/19/2024 4:47:42 PM,2800,2023-2024,547.13
902489,2023-20241411712500,14117,1,11/19/2024 4:47:42 PM,2500,2023-2024,43411
902486,2023-20241411712300,14117,1,11/19/2024 4:47:42 PM,2300,2023-2024,78587.99
902485,2023-20241411712298,14117,1,11/19/2024 4:47:42 PM,2298,2023-2024,1814.37
902480,2023-20241411712200,14117,1,11/19/2024 4:47:42 PM,2200,2023-2024,2253.11
902472,2023-20241411712100,14117,1,11/19/2024 4:47:42 PM,2100,2023-2024,5
902471,2023-20241411712000,14117,1,11/19/2024 4:47:42 PM,2000,2023-2024,126618.6
902469,2023-20241411711600,14117,1,11/19/2024 4:47:42 PM,1600,2023-2024,84897.93
902468,2023-20241411711500,14117,1,11/19/2024 4:47:42 PM,1500,2023-2024,77286.62
902467,2023-20241411711400,14117,1,11/19/2024 4:47:42 PM,1400,2023-2024,4366.51
902465,2023-20241411711100,14117,1,11/19/2024 4:47:42 PM,1100,2023-2024,327244.99
902464,2023-20241411711000,14117,1,11/19/2024 4:47:42 PM,1000,2023-2024,493796.05
902464,2023-20242009411000,20094,1,11/19/2024 4:47:42 PM,1000,2023-2024,79776.28
902465,2023-20242009411100,20094,1,11/19/2024 4:47:42 PM,1100,2023-2024,74772.8
902466,2023-20242009411300,20094,1,11/19/2024 4:47:42 PM,1300,2023-2024,5003.48
902471,2023-20242009412000,20094,1,11/19/2024 4:47:42 PM,2000,2023-2024,19540.99
902472,2023-20242009412100,20094,1,11/19/2024 4:47:42 PM,2100,2023-2024,35
902485,2023-20242009412298,20094,1,11/19/2024 4:47:42 PM,2298,2023-2024,10911
902486,2023-20242009412300,20094,1,11/19/2024 4:47:42 PM,2300,2023-2024,8579.99
902490,2023-20242009412600,20094,1,11/19/2024 4:47:42 PM,2600,2023-2024,15
902496,2023-20242009413000,20094,1,11/19/2024 4:47:42 PM,3000,2023-2024,2233165.26
902497,2023-20242009413100,20094,1,11/19/2024 4:47:42 PM,3100,2023-2024,2184451.5
902498,2023-20242009413121,20094,1,11/19/2024 4:47:42 PM,3121,2023-2024,22688.12
902499,2023-20242009413300,20094,1,11/19/2024 4:47:42 PM,3300,2023-2024,26025.64
902502,2023-20242009414000,20094,1,11/19/2024 4:47:42 PM,4000,2023-2024,361121.5
902503,2023-20242009414100,20094,1,11/19/2024 4:47:42 PM,4100,2023-2024,1515
902505,2023-20242009414121,20094,1,11/19/2024 4:47:42 PM,4121,2023-2024,168771.49
902510,2023-20242009414155,20094,1,11/19/2024 4:47:42 PM,4155,2023-2024,62336.03
902512,2023-20242009414158,20094,1,11/19/2024 4:47:42 PM,4158,2023-2024,4035.68
902517,2023-20242009414198,20094,1,11/19/2024 4:47:42 PM,4198,2023-2024,1222.49
902518,2023-20242009414199,20094,1,11/19/2024 4:47:42 PM,4199,2023-2024,123240.81
902529,2023-20242009415000,20094,1,11/19/2024 4:47:42 PM,5000,2023-2024,851.31
902534,2023-20242009415500,20094,1,11/19/2024 4:47:42 PM,5500,2023-2024,851.31
902536,2023-20242009416000,20094,1,11/19/2024 4:47:42 PM,6000,2023-2024,114589.29
902552,2023-20242009416151,20094,1,11/19/2024 4:47:42 PM,6151,2023-2024,33070.09
902553,2023-20242009416152,20094,1,11/19/2024 4:47:42 PM,6152,2023-2024,8186
902566,2023-20242009416198,20094,1,11/19/2024 4:47:42 PM,6198,2023-2024,67784.13
902630,2023-20242009416998,20094,1,11/19/2024 4:47:42 PM,6998,2023-2024,5549.07
902643,2023-20242009418000,20094,1,11/19/2024 4:47:42 PM,8000,2023-2024,10125.11
902650,2023-20242009418200,20094,1,11/19/2024 4:47:42 PM,8200,2023-2024,330
902651,2023-20242009418500,20094,1,11/19/2024 4:47:42 PM,8500,2023-2024,9795.11
902659,2023-20240840419500,08404,1,11/19/2024 4:47:42 PM,9500,2023-2024,94627.63
902654,2023-20240840419000,08404,1,11/19/2024 4:47:42 PM,9000,2023-2024,94627.63
902651,2023-20240840418500,08404,1,11/19/2024 4:47:42 PM,8500,2023-2024,24500
902650,2023-20240840418200,08404,1,11/19/2024 4:47:42 PM,8200,2023-2024,6843
902643,2023-20240840418000,08404,1,11/19/2024 4:47:42 PM,8000,2023-2024,31343
902642,2023-20240840417301,08404,1,11/19/2024 4:47:42 PM,7301,2023-2024,3289.2
902639,2023-20240840417197,08404,1,11/19/2024 4:47:42 PM,7197,2023-2024,67880
902638,2023-20240840417189,08404,1,11/19/2024 4:47:42 PM,7189,2023-2024,582748.03
902633,2023-20240840417121,08404,1,11/19/2024 4:47:42 PM,7121,2023-2024,59814.36
902631,2023-20240840417000,08404,1,11/19/2024 4:47:42 PM,7000,2023-2024,713731.59
902630,2023-20240840416998,08404,1,11/19/2024 4:47:42 PM,6998,2023-2024,110304.72
902626,2023-20240840416388,08404,1,11/19/2024 4:47:42 PM,6388,2023-2024,14457
902607,2023-20240840416321,08404,1,11/19/2024 4:47:42 PM,6321,2023-2024,11927.09
902599,2023-20240840416300,08404,1,11/19/2024 4:47:42 PM,6300,2023-2024,94101.79
902569,2023-20240840416210,08404,1,11/19/2024 4:47:42 PM,6210,2023-2024,46911.19
902566,2023-20240840416198,08404,1,11/19/2024 4:47:42 PM,6198,2023-2024,807418.53
902559,2023-20240840416164,08404,1,11/19/2024 4:47:42 PM,6164,2023-2024,34954
902553,2023-20240840416152,08404,1,11/19/2024 4:47:42 PM,6152,2023-2024,99262
902552,2023-20240840416151,08404,1,11/19/2024 4:47:42 PM,6151,2023-2024,432035.09
902548,2023-20240840416124,08404,1,11/19/2024 4:47:42 PM,6124,2023-2024,529081.67
902542,2023-20240840416114,08404,1,11/19/2024 4:47:42 PM,6114,2023-2024,144815.26
902541,2023-20240840416113,08404,1,11/19/2024 4:47:42 PM,6113,2023-2024,1291726.58
902536,2023-20240840416000,08404,1,11/19/2024 4:47:42 PM,6000,2023-2024,3616994.92
902534,2023-20240840415500,08404,1,11/19/2024 4:47:42 PM,5500,2023-2024,7056.91
902529,2023-20240840415000,08404,1,11/19/2024 4:47:42 PM,5000,2023-2024,7056.91
902526,2023-20240840414388,08404,1,11/19/2024 4:47:42 PM,4388,2023-2024,127469.13
902520,2023-20240840414321,08404,1,11/19/2024 4:47:42 PM,4321,2023-2024,11927.1
902518,2023-20240840414199,08404,1,11/19/2024 4:47:42 PM,4199,2023-2024,7589486.98
902517,2023-20240840414198,08404,1,11/19/2024 4:47:42 PM,4198,2023-2024,25733.2
902515,2023-20240840414174,08404,1,11/19/2024 4:47:42 PM,4174,2023-2024,70335.82
902514,2023-20240840414165,08404,1,11/19/2024 4:47:42 PM,4165,2023-2024,313779.35
902512,2023-20240840414158,08404,1,11/19/2024 4:47:42 PM,4158,2023-2024,229185.42
902510,2023-20240840414155,08404,1,11/19/2024 4:47:42 PM,4155,2023-2024,797485.7
902505,2023-20240840414121,08404,1,11/19/2024 4:47:42 PM,4121,2023-2024,4798007.87
902503,2023-20240840414100,08404,1,11/19/2024 4:47:42 PM,4100,2023-2024,69690
902502,2023-20240840414000,08404,1,11/19/2024 4:47:42 PM,4000,2023-2024,14033100.57
902500,2023-20240840413600,08404,1,11/19/2024 4:47:42 PM,3600,2023-2024,396.42
902498,2023-20240840413121,08404,1,11/19/2024 4:47:42 PM,3121,2023-2024,763526.22
902497,2023-20240840413100,08404,1,11/19/2024 4:47:42 PM,3100,2023-2024,21920598.72
902496,2023-20240840413000,08404,1,11/19/2024 4:47:42 PM,3000,2023-2024,22684521.36
902493,2023-20240840412900,08404,1,11/19/2024 4:47:42 PM,2900,2023-2024,55440.96
902490,2023-20240840412600,08404,1,11/19/2024 4:47:42 PM,2600,2023-2024,88.96
902489,2023-20240840412500,08404,1,11/19/2024 4:47:42 PM,2500,2023-2024,50335.86
902486,2023-20240840412300,08404,1,11/19/2024 4:47:42 PM,2300,2023-2024,182257.53
902485,2023-20240840412298,08404,1,11/19/2024 4:47:42 PM,2298,2023-2024,304834.62
902484,2023-20240840412289,08404,1,11/19/2024 4:47:42 PM,2289,2023-2024,40282.48
902480,2023-20240840412200,08404,1,11/19/2024 4:47:42 PM,2200,2023-2024,38283.69
902479,2023-20240840412188,08404,1,11/19/2024 4:47:42 PM,2188,2023-2024,170515.77
902472,2023-20240840412100,08404,1,11/19/2024 4:47:42 PM,2100,2023-2024,35107.61
902471,2023-20240840412000,08404,1,11/19/2024 4:47:42 PM,2000,2023-2024,877147.48
902468,2023-20240840411500,08404,1,11/19/2024 4:47:42 PM,1500,2023-2024,512.9
902467,2023-20240840411400,08404,1,11/19/2024 4:47:42 PM,1400,2023-2024,985.23
902465,2023-20240840411100,08404,1,11/19/2024 4:47:42 PM,1100,2023-2024,2591394.74
902464,2023-20240840411000,08404,1,11/19/2024 4:47:42 PM,1000,2023-2024,2592892.87
902464,2023-20243900711000,39007,1,11/19/2024 4:47:42 PM,1000,2023-2024,16174442.13
902465,2023-20243900711100,39007,1,11/19/2024 4:47:42 PM,1100,2023-2024,16174442.13
902471,2023-20243900712000,39007,1,11/19/2024 4:47:42 PM,2000,2023-2024,2462624.36
902472,2023-20243900712100,39007,1,11/19/2024 4:47:42 PM,2100,2023-2024,45755
902475,2023-20243900712145,39007,1,11/19/2024 4:47:42 PM,2145,2023-2024,46.2
902480,2023-20243900712200,39007,1,11/19/2024 4:47:42 PM,2200,2023-2024,23189.1
902485,2023-20243900712298,39007,1,11/19/2024 4:47:42 PM,2298,2023-2024,125749.54
902486,2023-20243900712300,39007,1,11/19/2024 4:47:42 PM,2300,2023-2024,316322.77
902489,2023-20243900712500,39007,1,11/19/2024 4:47:42 PM,2500,2023-2024,447074.77
902490,2023-20243900712600,39007,1,11/19/2024 4:47:42 PM,2600,2023-2024,36228.83
902491,2023-20243900712700,39007,1,11/19/2024 4:47:42 PM,2700,2023-2024,74956
902492,2023-20243900712800,39007,1,11/19/2024 4:47:42 PM,2800,2023-2024,73151.25
902493,2023-20243900712900,39007,1,11/19/2024 4:47:42 PM,2900,2023-2024,1102535.8
902494,2023-20243900712910,39007,1,11/19/2024 4:47:42 PM,2910,2023-2024,217615.1
902496,2023-20243900713000,39007,1,11/19/2024 4:47:42 PM,3000,2023-2024,165865760
902497,2023-20243900713100,39007,1,11/19/2024 4:47:42 PM,3100,2023-2024,143770280.46
902498,2023-20243900713121,39007,1,11/19/2024 4:47:42 PM,3121,2023-2024,5837240.56
902499,2023-20243900713300,39007,1,11/19/2024 4:47:42 PM,3300,2023-2024,16258238.98
902502,2023-20243900714000,39007,1,11/19/2024 4:47:42 PM,4000,2023-2024,55494573.63
902503,2023-20243900714100,39007,1,11/19/2024 4:47:42 PM,4100,2023-2024,150254.23
902505,2023-20243900714121,39007,1,11/19/2024 4:47:42 PM,4121,2023-2024,25552657.34
902510,2023-20243900714155,39007,1,11/19/2024 4:47:42 PM,4155,2023-2024,13193006.08
902511,2023-20243900714156,39007,1,11/19/2024 4:47:42 PM,4156,2023-2024,357680.85
902512,2023-20243900714158,39007,1,11/19/2024 4:47:42 PM,4158,2023-2024,2442305.21
902514,2023-20243900714165,39007,1,11/19/2024 4:47:42 PM,4165,2023-2024,7677998.69
902515,2023-20243900714174,39007,1,11/19/2024 4:47:42 PM,4174,2023-2024,458793.2
902517,2023-20243900714198,39007,1,11/19/2024 4:47:42 PM,4198,2023-2024,319620.67
902518,2023-20243900714199,39007,1,11/19/2024 4:47:42 PM,4199,2023-2024,4340730.41
902519,2023-20243900714300,39007,1,11/19/2024 4:47:42 PM,4300,2023-2024,862320.8
902526,2023-20243900714388,39007,1,11/19/2024 4:47:42 PM,4388,2023-2024,139206.15
902529,2023-20243900715000,39007,1,11/19/2024 4:47:42 PM,5000,2023-2024,185479.21
902534,2023-20243900715500,39007,1,11/19/2024 4:47:42 PM,5500,2023-2024,185479.21
902536,2023-20243900716000,39007,1,11/19/2024 4:47:42 PM,6000,2023-2024,37727216.68
902538,2023-20243900716100,39007,1,11/19/2024 4:47:42 PM,6100,2023-2024,514801.68
902541,2023-20243900716113,39007,1,11/19/2024 4:47:42 PM,6113,2023-2024,5759214.43
902542,2023-20243900716114,39007,1,11/19/2024 4:47:42 PM,6114,2023-2024,26875.37
902548,2023-20243900716124,39007,1,11/19/2024 4:47:42 PM,6124,2023-2024,3799945.6
902550,2023-20243900716138,39007,1,11/19/2024 4:47:42 PM,6138,2023-2024,272279.99
902551,2023-20243900716146,39007,1,11/19/2024 4:47:42 PM,6146,2023-2024,99963.68
902552,2023-20243900716151,39007,1,11/19/2024 4:47:42 PM,6151,2023-2024,12412088.93
902554,2023-20243900716153,39007,1,11/19/2024 4:47:42 PM,6153,2023-2024,1862056.9
902559,2023-20243900716164,39007,1,11/19/2024 4:47:42 PM,6164,2023-2024,634159.74
902566,2023-20243900716198,39007,1,11/19/2024 4:47:42 PM,6198,2023-2024,11299015.86
902592,2023-20243900716268,39007,1,11/19/2024 4:47:42 PM,6268,2023-2024,78711.26
902607,2023-20243900716321,39007,1,11/19/2024 4:47:42 PM,6321,2023-2024,204195.48
902630,2023-20243900716998,39007,1,11/19/2024 4:47:42 PM,6998,2023-2024,763907.76
902631,2023-20243900717000,39007,1,11/19/2024 4:47:42 PM,7000,2023-2024,257605.5
902636,2023-20243900717145,39007,1,11/19/2024 4:47:42 PM,7145,2023-2024,43250
902642,2023-20243900717301,39007,1,11/19/2024 4:47:42 PM,7301,2023-2024,214355.5
902643,2023-20243900718000,39007,1,11/19/2024 4:47:42 PM,8000,2023-2024,7120
902489,2023-20241791112500,17911,1,11/19/2024 4:47:42 PM,2500,2023-2024,29428.15
902496,2023-20241791113000,17911,1,11/19/2024 4:47:42 PM,3000,2023-2024,6664919.35
902497,2023-20241791113100,17911,1,11/19/2024 4:47:42 PM,3100,2023-2024,5727841.12
902498,2023-20241791113121,17911,1,11/19/2024 4:47:42 PM,3121,2023-2024,46078.23
902499,2023-20241791113300,17911,1,11/19/2024 4:47:42 PM,3300,2023-2024,891000
902502,2023-20241791114000,17911,1,11/19/2024 4:47:42 PM,4000,2023-2024,1834968.8
902503,2023-20241791114100,17911,1,11/19/2024 4:47:42 PM,4100,2023-2024,1515
902505,2023-20241791114121,17911,1,11/19/2024 4:47:42 PM,4121,2023-2024,727741.66
902510,2023-20241791114155,17911,1,11/19/2024 4:47:42 PM,4155,2023-2024,490777.06
902512,2023-20241791114158,17911,1,11/19/2024 4:47:42 PM,4158,2023-2024,41031.37
902514,2023-20241791114165,17911,1,11/19/2024 4:47:42 PM,4165,2023-2024,230747.26
902515,2023-20241791114174,17911,1,11/19/2024 4:47:42 PM,4174,2023-2024,16590.41
902517,2023-20241791114198,17911,1,11/19/2024 4:47:42 PM,4198,2023-2024,76545.6
902518,2023-20241791114199,17911,1,11/19/2024 4:47:42 PM,4199,2023-2024,250020.44
902536,2023-20241791116000,17911,1,11/19/2024 4:47:42 PM,6000,2023-2024,1318989.46
902541,2023-20241791116113,17911,1,11/19/2024 4:47:42 PM,6113,2023-2024,492356.93
902544,2023-20241791116119,17911,1,11/19/2024 4:47:42 PM,6119,2023-2024,85360
902548,2023-20241791116124,17911,1,11/19/2024 4:47:42 PM,6124,2023-2024,109979
902552,2023-20241791116151,17911,1,11/19/2024 4:47:42 PM,6151,2023-2024,207155
902553,2023-20241791116152,17911,1,11/19/2024 4:47:42 PM,6152,2023-2024,67976
902559,2023-20241791116164,17911,1,11/19/2024 4:47:42 PM,6164,2023-2024,20233
902566,2023-20241791116198,17911,1,11/19/2024 4:47:42 PM,6198,2023-2024,330640.26
902569,2023-20241791116210,17911,1,11/19/2024 4:47:42 PM,6210,2023-2024,5289.27
902566,2023-20242790116198,27901,1,11/19/2024 4:47:42 PM,6198,2023-2024,380682.04
902550,2023-20242790116138,27901,1,11/19/2024 4:47:42 PM,6138,2023-2024,5242.05
902544,2023-20242790116119,27901,1,11/19/2024 4:47:42 PM,6119,2023-2024,47680
902541,2023-20242790116113,27901,1,11/19/2024 4:47:42 PM,6113,2023-2024,115468.11
902537,2023-20242790116109,27901,1,11/19/2024 4:47:42 PM,6109,2023-2024,81855.76
902536,2023-20242790116000,27901,1,11/19/2024 4:47:42 PM,6000,2023-2024,630927.96
902526,2023-20242790114388,27901,1,11/19/2024 4:47:42 PM,4388,2023-2024,1708350.82
902518,2023-20242790114199,27901,1,11/19/2024 4:47:42 PM,4199,2023-2024,551468.14
902517,2023-20242790114198,27901,1,11/19/2024 4:47:42 PM,4198,2023-2024,191489.27
902512,2023-20242790114158,27901,1,11/19/2024 4:47:42 PM,4158,2023-2024,303333.02
902510,2023-20242790114155,27901,1,11/19/2024 4:47:42 PM,4155,2023-2024,259459.88
902504,2023-20242790114109,27901,1,11/19/2024 4:47:42 PM,4109,2023-2024,20439.48
902502,2023-20242790114000,27901,1,11/19/2024 4:47:42 PM,4000,2023-2024,3034540.61
902499,2023-20242790113300,27901,1,11/19/2024 4:47:42 PM,3300,2023-2024,1846570.3
902498,2023-20242790113121,27901,1,11/19/2024 4:47:42 PM,3121,2023-2024,743433.38
902497,2023-20242790113100,27901,1,11/19/2024 4:47:42 PM,3100,2023-2024,5937821.56
902496,2023-20242790113000,27901,1,11/19/2024 4:47:42 PM,3000,2023-2024,8527825.24
902496,2023-20243990113000,39901,1,11/19/2024 4:47:42 PM,3000,2023-2024,2270944.09
